period,gender,age_group,brand,ratio
2024-04-21,female,40대,포카리스웨트,29.96
2024-04-21,female,40대,게토레이,4.68
2024-04-21,female,40대,파워에이드,14.38
2024-04-21,female,40대,토레타,14.6
2024-04-21,female,40대,링티,36.38
2024-04-22,female,40대,포카리스웨트,31.07
2024-04-22,female,40대,게토레이,4.7
2024-04-22,female,40대,파워에이드,9.4
2024-04-22,female,40대,토레타,8.06
2024-04-22,female,40대,링티,46.77
2024-04-23,female,40대,포카리스웨트,32.68
2024-04-23,female,40대,게토레이,5.14
2024-04-23,female,40대,파워에이드,9.34
2024-04-23,female,40대,토레타,9.62
2024-04-23,female,40대,링티,43.23
2024-04-24,female,40대,포카리스웨트,33.17
2024-04-24,female,40대,게토레이,5.33
2024-04-24,female,40대,파워에이드,9.05
2024-04-24,female,40대,토레타,9.95
2024-04-24,female,40대,링티,42.51
2024-04-25,female,40대,포카리스웨트,32.16
2024-04-25,female,40대,게토레이,4.42
2024-04-25,female,40대,파워에이드,11.89
2024-04-25,female,40대,토레타,10.76
2024-04-25,female,40대,링티,40.77
2024-04-26,female,40대,포카리스웨트,33.64
2024-04-26,female,40대,게토레이,6.91
2024-04-26,female,40대,파워에이드,10.99
2024-04-26,female,40대,토레타,9.17
2024-04-26,female,40대,링티,39.3
2024-04-27,female,40대,포카리스웨트,31.75
2024-04-27,female,40대,게토레이,6.26
2024-04-27,female,40대,파워에이드,10.58
2024-04-27,female,40대,토레타,12.63
2024-04-27,female,40대,링티,38.77
2024-04-28,female,40대,포카리스웨트,30.4
2024-04-28,female,40대,게토레이,5.01
2024-04-28,female,40대,파워에이드,13.14
2024-04-28,female,40대,토레타,11.47
2024-04-28,female,40대,링티,39.98
2024-04-29,female,40대,포카리스웨트,35.08
2024-04-29,female,40대,게토레이,5.65
2024-04-29,female,40대,파워에이드,12.29
2024-04-29,female,40대,토레타,9.91
2024-04-29,female,40대,링티,37.07
2024-04-30,female,40대,포카리스웨트,32.62
2024-04-30,female,40대,게토레이,5.37
2024-04-30,female,40대,파워에이드,14.39
2024-04-30,female,40대,토레타,9.02
2024-04-30,female,40대,링티,38.6
2024-05-01,female,40대,포카리스웨트,29.89
2024-05-01,female,40대,게토레이,5.76
2024-05-01,female,40대,파워에이드,13.8
2024-05-01,female,40대,토레타,11.32
2024-05-01,female,40대,링티,39.23
2024-05-02,female,40대,포카리스웨트,31.14
2024-05-02,female,40대,게토레이,6.66
2024-05-02,female,40대,파워에이드,15.1
2024-05-02,female,40대,토레타,9.85
2024-05-02,female,40대,링티,37.24
2024-05-03,female,40대,포카리스웨트,33.87
2024-05-03,female,40대,게토레이,5.56
2024-05-03,female,40대,파워에이드,12.07
2024-05-03,female,40대,토레타,9.51
2024-05-03,female,40대,링티,39.0
2024-05-04,female,40대,포카리스웨트,33.33
2024-05-04,female,40대,게토레이,5.23
2024-05-04,female,40대,파워에이드,11.26
2024-05-04,female,40대,토레타,10.58
2024-05-04,female,40대,링티,39.59
2024-05-05,female,40대,포카리스웨트,30.89
2024-05-05,female,40대,게토레이,5.92
2024-05-05,female,40대,파워에이드,8.75
2024-05-05,female,40대,토레타,11.07
2024-05-05,female,40대,링티,43.37
2024-05-06,female,40대,포카리스웨트,30.37
2024-05-06,female,40대,게토레이,6.19
2024-05-06,female,40대,파워에이드,10.63
2024-05-06,female,40대,토레타,10.16
2024-05-06,female,40대,링티,42.64
2024-05-07,female,40대,포카리스웨트,24.0
2024-05-07,female,40대,게토레이,4.65
2024-05-07,female,40대,파워에이드,10.13
2024-05-07,female,40대,토레타,6.48
2024-05-07,female,40대,링티,54.73
2024-05-08,female,40대,포카리스웨트,32.1
2024-05-08,female,40대,게토레이,6.1
2024-05-08,female,40대,파워에이드,9.9
2024-05-08,female,40대,토레타,6.1
2024-05-08,female,40대,링티,45.81
2024-05-09,female,40대,포카리스웨트,29.7
2024-05-09,female,40대,게토레이,6.1
2024-05-09,female,40대,파워에이드,11.8
2024-05-09,female,40대,토레타,8.2
2024-05-09,female,40대,링티,44.2
2024-05-10,female,40대,포카리스웨트,27.94
2024-05-10,female,40대,게토레이,5.79
2024-05-10,female,40대,파워에이드,9.49
2024-05-10,female,40대,토레타,8.59
2024-05-10,female,40대,링티,48.19
2024-05-11,female,40대,포카리스웨트,24.81
2024-05-11,female,40대,게토레이,6.32
2024-05-11,female,40대,파워에이드,9.06
2024-05-11,female,40대,토레타,10.09
2024-05-11,female,40대,링티,49.72
2024-05-12,female,40대,포카리스웨트,24.51
2024-05-12,female,40대,게토레이,5.3
2024-05-12,female,40대,파워에이드,10.86
2024-05-12,female,40대,토레타,7.09
2024-05-12,female,40대,링티,52.24
2024-05-13,female,40대,포카리스웨트,28.77
2024-05-13,female,40대,게토레이,4.44
2024-05-13,female,40대,파워에이드,11.78
2024-05-13,female,40대,토레타,8.03
2024-05-13,female,40대,링티,46.98
2024-05-14,female,40대,포카리스웨트,27.35
2024-05-14,female,40대,게토레이,4.06
2024-05-14,female,40대,파워에이드,9.82
2024-05-14,female,40대,토레타,9.06
2024-05-14,female,40대,링티,49.7
2024-05-15,female,40대,포카리스웨트,27.58
2024-05-15,female,40대,게토레이,4.24
2024-05-15,female,40대,파워에이드,8.23
2024-05-15,female,40대,토레타,7.99
2024-05-15,female,40대,링티,51.96
2024-05-16,female,40대,포카리스웨트,25.82
2024-05-16,female,40대,게토레이,5.02
2024-05-16,female,40대,파워에이드,10.28
2024-05-16,female,40대,토레타,6.09
2024-05-16,female,40대,링티,52.8
2024-05-17,female,40대,포카리스웨트,30.83
2024-05-17,female,40대,게토레이,6.0
2024-05-17,female,40대,파워에이드,8.7
2024-05-17,female,40대,토레타,6.93
2024-05-17,female,40대,링티,47.55
2024-05-18,female,40대,포카리스웨트,24.77
2024-05-18,female,40대,게토레이,4.65
2024-05-18,female,40대,파워에이드,8.16
2024-05-18,female,40대,토레타,6.86
2024-05-18,female,40대,링티,55.56
2024-05-19,female,40대,포카리스웨트,26.0
2024-05-19,female,40대,게토레이,5.03
2024-05-19,female,40대,파워에이드,8.48
2024-05-19,female,40대,토레타,8.56
2024-05-19,female,40대,링티,51.92
2024-05-20,female,40대,포카리스웨트,29.78
2024-05-20,female,40대,게토레이,6.01
2024-05-20,female,40대,파워에이드,12.53
2024-05-20,female,40대,토레타,5.08
2024-05-20,female,40대,링티,46.6
2024-05-21,female,40대,포카리스웨트,28.8
2024-05-21,female,40대,게토레이,5.73
2024-05-21,female,40대,파워에이드,10.74
2024-05-21,female,40대,토레타,6.66
2024-05-21,female,40대,링티,48.07
2024-05-22,female,40대,포카리스웨트,24.73
2024-05-22,female,40대,게토레이,5.27
2024-05-22,female,40대,파워에이드,9.84
2024-05-22,female,40대,토레타,7.06
2024-05-22,female,40대,링티,53.1
2024-05-23,female,40대,포카리스웨트,30.11
2024-05-23,female,40대,게토레이,4.29
2024-05-23,female,40대,파워에이드,11.49
2024-05-23,female,40대,토레타,7.85
2024-05-23,female,40대,링티,46.25
2024-05-24,female,40대,포카리스웨트,31.34
2024-05-24,female,40대,게토레이,5.9
2024-05-24,female,40대,파워에이드,12.33
2024-05-24,female,40대,토레타,7.12
2024-05-24,female,40대,링티,43.32
2024-05-25,female,40대,포카리스웨트,24.07
2024-05-25,female,40대,게토레이,5.54
2024-05-25,female,40대,파워에이드,8.99
2024-05-25,female,40대,토레타,8.08
2024-05-25,female,40대,링티,53.32
2024-05-26,female,40대,포카리스웨트,24.82
2024-05-26,female,40대,게토레이,5.43
2024-05-26,female,40대,파워에이드,9.52
2024-05-26,female,40대,토레타,6.85
2024-05-26,female,40대,링티,53.38
2024-05-27,female,40대,포카리스웨트,28.66
2024-05-27,female,40대,게토레이,6.23
2024-05-27,female,40대,파워에이드,12.29
2024-05-27,female,40대,토레타,7.36
2024-05-27,female,40대,링티,45.45
2024-05-28,female,40대,포카리스웨트,25.48
2024-05-28,female,40대,게토레이,4.16
2024-05-28,female,40대,파워에이드,11.01
2024-05-28,female,40대,토레타,6.47
2024-05-28,female,40대,링티,52.89
2024-05-29,female,40대,포카리스웨트,22.42
2024-05-29,female,40대,게토레이,5.33
2024-05-29,female,40대,파워에이드,10.59
2024-05-29,female,40대,토레타,5.98
2024-05-29,female,40대,링티,55.69
2024-05-30,female,40대,포카리스웨트,25.14
2024-05-30,female,40대,게토레이,4.19
2024-05-30,female,40대,파워에이드,10.01
2024-05-30,female,40대,토레타,5.82
2024-05-30,female,40대,링티,54.85
2024-05-31,female,40대,포카리스웨트,27.3
2024-05-31,female,40대,게토레이,5.62
2024-05-31,female,40대,파워에이드,11.69
2024-05-31,female,40대,토레타,6.78
2024-05-31,female,40대,링티,48.62
2024-06-01,female,40대,포카리스웨트,25.29
2024-06-01,female,40대,게토레이,4.51
2024-06-01,female,40대,파워에이드,8.33
2024-06-01,female,40대,토레타,5.68
2024-06-01,female,40대,링티,56.19
2024-06-02,female,40대,포카리스웨트,21.77
2024-06-02,female,40대,게토레이,4.07
2024-06-02,female,40대,파워에이드,9.06
2024-06-02,female,40대,토레타,6.42
2024-06-02,female,40대,링티,58.67
2024-06-03,female,40대,포카리스웨트,28.84
2024-06-03,female,40대,게토레이,4.6
2024-06-03,female,40대,파워에이드,10.51
2024-06-03,female,40대,토레타,5.72
2024-06-03,female,40대,링티,50.33
2024-06-04,female,40대,포카리스웨트,20.58
2024-06-04,female,40대,게토레이,4.06
2024-06-04,female,40대,파워에이드,9.56
2024-06-04,female,40대,토레타,4.66
2024-06-04,female,40대,링티,61.14
2024-06-05,female,40대,포카리스웨트,22.94
2024-06-05,female,40대,게토레이,4.33
2024-06-05,female,40대,파워에이드,9.12
2024-06-05,female,40대,토레타,6.2
2024-06-05,female,40대,링티,57.4
2024-06-06,female,40대,포카리스웨트,21.42
2024-06-06,female,40대,게토레이,3.75
2024-06-06,female,40대,파워에이드,9.64
2024-06-06,female,40대,토레타,6.6
2024-06-06,female,40대,링티,58.58
2024-06-07,female,40대,포카리스웨트,24.04
2024-06-07,female,40대,게토레이,4.04
2024-06-07,female,40대,파워에이드,9.49
2024-06-07,female,40대,토레타,4.85
2024-06-07,female,40대,링티,57.57
2024-06-08,female,40대,포카리스웨트,23.32
2024-06-08,female,40대,게토레이,4.78
2024-06-08,female,40대,파워에이드,7.75
2024-06-08,female,40대,토레타,4.33
2024-06-08,female,40대,링티,59.82
2024-06-09,female,40대,포카리스웨트,25.37
2024-06-09,female,40대,게토레이,4.06
2024-06-09,female,40대,파워에이드,8.74
2024-06-09,female,40대,토레타,4.37
2024-06-09,female,40대,링티,57.45
2024-06-10,female,40대,포카리스웨트,23.58
2024-06-10,female,40대,게토레이,5.44
2024-06-10,female,40대,파워에이드,9.07
2024-06-10,female,40대,토레타,4.84
2024-06-10,female,40대,링티,57.08
2024-06-11,female,40대,포카리스웨트,23.48
2024-06-11,female,40대,게토레이,4.12
2024-06-11,female,40대,파워에이드,9.92
2024-06-11,female,40대,토레타,6.37
2024-06-11,female,40대,링티,56.11
2024-06-12,female,40대,포카리스웨트,23.64
2024-06-12,female,40대,게토레이,4.71
2024-06-12,female,40대,파워에이드,10.3
2024-06-12,female,40대,토레타,5.17
2024-06-12,female,40대,링티,56.19
2024-06-13,female,40대,포카리스웨트,24.42
2024-06-13,female,40대,게토레이,4.95
2024-06-13,female,40대,파워에이드,9.49
2024-06-13,female,40대,토레타,5.17
2024-06-13,female,40대,링티,55.97
2024-06-14,female,40대,포카리스웨트,26.68
2024-06-14,female,40대,게토레이,5.07
2024-06-14,female,40대,파워에이드,9.27
2024-06-14,female,40대,토레타,5.02
2024-06-14,female,40대,링티,53.97
2024-06-15,female,40대,포카리스웨트,19.73
2024-06-15,female,40대,게토레이,2.74
2024-06-15,female,40대,파워에이드,7.71
2024-06-15,female,40대,토레타,4.3
2024-06-15,female,40대,링티,65.52
2024-06-16,female,40대,포카리스웨트,17.78
2024-06-16,female,40대,게토레이,3.82
2024-06-16,female,40대,파워에이드,7.73
2024-06-16,female,40대,토레타,4.12
2024-06-16,female,40대,링티,66.54
2024-06-17,female,40대,포카리스웨트,22.97
2024-06-17,female,40대,게토레이,5.52
2024-06-17,female,40대,파워에이드,9.97
2024-06-17,female,40대,토레타,4.4
2024-06-17,female,40대,링티,57.14
2024-06-18,female,40대,포카리스웨트,20.67
2024-06-18,female,40대,게토레이,4.5
2024-06-18,female,40대,파워에이드,7.61
2024-06-18,female,40대,토레타,4.76
2024-06-18,female,40대,링티,62.47
2024-06-19,female,40대,포카리스웨트,20.27
2024-06-19,female,40대,게토레이,4.57
2024-06-19,female,40대,파워에이드,10.37
2024-06-19,female,40대,토레타,5.21
2024-06-19,female,40대,링티,59.58
2024-06-20,female,40대,포카리스웨트,22.5
2024-06-20,female,40대,게토레이,4.21
2024-06-20,female,40대,파워에이드,9.98
2024-06-20,female,40대,토레타,5.18
2024-06-20,female,40대,링티,58.13
2024-06-21,female,40대,포카리스웨트,24.12
2024-06-21,female,40대,게토레이,5.72
2024-06-21,female,40대,파워에이드,9.52
2024-06-21,female,40대,토레타,4.87
2024-06-21,female,40대,링티,55.78
2024-06-22,female,40대,포카리스웨트,20.24
2024-06-22,female,40대,게토레이,3.45
2024-06-22,female,40대,파워에이드,9.22
2024-06-22,female,40대,토레타,5.11
2024-06-22,female,40대,링티,61.98
2024-06-23,female,40대,포카리스웨트,21.95
2024-06-23,female,40대,게토레이,5.09
2024-06-23,female,40대,파워에이드,8.18
2024-06-23,female,40대,토레타,4.15
2024-06-23,female,40대,링티,60.64
2024-06-24,female,40대,포카리스웨트,24.24
2024-06-24,female,40대,게토레이,4.57
2024-06-24,female,40대,파워에이드,10.43
2024-06-24,female,40대,토레타,6.05
2024-06-24,female,40대,링티,54.72
2024-06-25,female,40대,포카리스웨트,22.43
2024-06-25,female,40대,게토레이,4.59
2024-06-25,female,40대,파워에이드,9.06
2024-06-25,female,40대,토레타,4.07
2024-06-25,female,40대,링티,59.85
2024-06-26,female,40대,포카리스웨트,21.83
2024-06-26,female,40대,게토레이,4.84
2024-06-26,female,40대,파워에이드,10.15
2024-06-26,female,40대,토레타,5.01
2024-06-26,female,40대,링티,58.17
2024-06-27,female,40대,포카리스웨트,27.45
2024-06-27,female,40대,게토레이,4.58
2024-06-27,female,40대,파워에이드,8.86
2024-06-27,female,40대,토레타,4.15
2024-06-27,female,40대,링티,54.96
2024-06-28,female,40대,포카리스웨트,23.72
2024-06-28,female,40대,게토레이,4.01
2024-06-28,female,40대,파워에이드,9.85
2024-06-28,female,40대,토레타,4.36
2024-06-28,female,40대,링티,58.06
2024-06-29,female,40대,포카리스웨트,18.17
2024-06-29,female,40대,게토레이,3.88
2024-06-29,female,40대,파워에이드,8.02
2024-06-29,female,40대,토레타,4.51
2024-06-29,female,40대,링티,65.41
2024-06-30,female,40대,포카리스웨트,18.44
2024-06-30,female,40대,게토레이,4.03
2024-06-30,female,40대,파워에이드,7.55
2024-06-30,female,40대,토레타,4.03
2024-06-30,female,40대,링티,65.95
2024-07-01,female,40대,포카리스웨트,25.2
2024-07-01,female,40대,게토레이,4.95
2024-07-01,female,40대,파워에이드,11.1
2024-07-01,female,40대,토레타,5.77
2024-07-01,female,40대,링티,52.98
2024-07-02,female,40대,포카리스웨트,26.32
2024-07-02,female,40대,게토레이,4.19
2024-07-02,female,40대,파워에이드,10.85
2024-07-02,female,40대,토레타,5.13
2024-07-02,female,40대,링티,53.51
2024-07-03,female,40대,포카리스웨트,22.33
2024-07-03,female,40대,게토레이,4.38
2024-07-03,female,40대,파워에이드,8.53
2024-07-03,female,40대,토레타,5.04
2024-07-03,female,40대,링티,59.72
2024-07-04,female,40대,포카리스웨트,19.49
2024-07-04,female,40대,게토레이,3.84
2024-07-04,female,40대,파워에이드,8.28
2024-07-04,female,40대,토레타,3.95
2024-07-04,female,40대,링티,64.44
2024-07-05,female,40대,포카리스웨트,23.85
2024-07-05,female,40대,게토레이,4.62
2024-07-05,female,40대,파워에이드,7.24
2024-07-05,female,40대,토레타,4.23
2024-07-05,female,40대,링티,60.06
2024-07-06,female,40대,포카리스웨트,23.91
2024-07-06,female,40대,게토레이,4.37
2024-07-06,female,40대,파워에이드,10.23
2024-07-06,female,40대,토레타,4.8
2024-07-06,female,40대,링티,56.7
2024-07-07,female,40대,포카리스웨트,21.95
2024-07-07,female,40대,게토레이,4.54
2024-07-07,female,40대,파워에이드,11.13
2024-07-07,female,40대,토레타,5.45
2024-07-07,female,40대,링티,56.93
2024-07-08,female,40대,포카리스웨트,23.19
2024-07-08,female,40대,게토레이,4.61
2024-07-08,female,40대,파워에이드,9.0
2024-07-08,female,40대,토레타,6.0
2024-07-08,female,40대,링티,57.21
2024-07-09,female,40대,포카리스웨트,21.57
2024-07-09,female,40대,게토레이,5.3
2024-07-09,female,40대,파워에이드,9.08
2024-07-09,female,40대,토레타,4.65
2024-07-09,female,40대,링티,59.4
2024-07-10,female,40대,포카리스웨트,24.37
2024-07-10,female,40대,게토레이,4.62
2024-07-10,female,40대,파워에이드,9.54
2024-07-10,female,40대,토레타,4.69
2024-07-10,female,40대,링티,56.78
2024-07-11,female,40대,포카리스웨트,25.93
2024-07-11,female,40대,게토레이,4.3
2024-07-11,female,40대,파워에이드,10.15
2024-07-11,female,40대,토레타,4.81
2024-07-11,female,40대,링티,54.81
2024-07-12,female,40대,포카리스웨트,21.45
2024-07-12,female,40대,게토레이,5.26
2024-07-12,female,40대,파워에이드,11.35
2024-07-12,female,40대,토레타,5.12
2024-07-12,female,40대,링티,56.82
2024-07-13,female,40대,포카리스웨트,18.99
2024-07-13,female,40대,게토레이,5.25
2024-07-13,female,40대,파워에이드,8.1
2024-07-13,female,40대,토레타,4.02
2024-07-13,female,40대,링티,63.64
2024-07-14,female,40대,포카리스웨트,19.32
2024-07-14,female,40대,게토레이,3.83
2024-07-14,female,40대,파워에이드,6.78
2024-07-14,female,40대,토레타,3.45
2024-07-14,female,40대,링티,66.62
2024-07-15,female,40대,포카리스웨트,24.06
2024-07-15,female,40대,게토레이,5.0
2024-07-15,female,40대,파워에이드,10.06
2024-07-15,female,40대,토레타,4.31
2024-07-15,female,40대,링티,56.56
2024-07-16,female,40대,포카리스웨트,22.78
2024-07-16,female,40대,게토레이,4.87
2024-07-16,female,40대,파워에이드,8.37
2024-07-16,female,40대,토레타,5.45
2024-07-16,female,40대,링티,58.53
2024-07-17,female,40대,포카리스웨트,19.88
2024-07-17,female,40대,게토레이,3.18
2024-07-17,female,40대,파워에이드,7.8
2024-07-17,female,40대,토레타,4.28
2024-07-17,female,40대,링티,64.86
2024-07-18,female,40대,포카리스웨트,14.76
2024-07-18,female,40대,게토레이,2.69
2024-07-18,female,40대,파워에이드,7.13
2024-07-18,female,40대,토레타,2.79
2024-07-18,female,40대,링티,72.63
2024-07-19,female,40대,포카리스웨트,18.55
2024-07-19,female,40대,게토레이,2.67
2024-07-19,female,40대,파워에이드,8.14
2024-07-19,female,40대,토레타,3.32
2024-07-19,female,40대,링티,67.32
2024-07-20,female,40대,포카리스웨트,18.44
2024-07-20,female,40대,게토레이,2.98
2024-07-20,female,40대,파워에이드,7.26
2024-07-20,female,40대,토레타,3.85
2024-07-20,female,40대,링티,67.47
2024-07-21,female,40대,포카리스웨트,16.82
2024-07-21,female,40대,게토레이,3.33
2024-07-21,female,40대,파워에이드,6.38
2024-07-21,female,40대,토레타,4.02
2024-07-21,female,40대,링티,69.45
2024-07-22,female,40대,포카리스웨트,23.61
2024-07-22,female,40대,게토레이,5.82
2024-07-22,female,40대,파워에이드,8.32
2024-07-22,female,40대,토레타,4.95
2024-07-22,female,40대,링티,57.29
2024-07-23,female,40대,포카리스웨트,22.01
2024-07-23,female,40대,게토레이,3.89
2024-07-23,female,40대,파워에이드,8.67
2024-07-23,female,40대,토레타,5.11
2024-07-23,female,40대,링티,60.31
2024-07-24,female,40대,포카리스웨트,20.87
2024-07-24,female,40대,게토레이,5.29
2024-07-24,female,40대,파워에이드,8.24
2024-07-24,female,40대,토레타,4.51
2024-07-24,female,40대,링티,61.1
2024-07-25,female,40대,포카리스웨트,21.45
2024-07-25,female,40대,게토레이,4.21
2024-07-25,female,40대,파워에이드,8.67
2024-07-25,female,40대,토레타,4.21
2024-07-25,female,40대,링티,61.46
2024-07-26,female,40대,포카리스웨트,20.12
2024-07-26,female,40대,게토레이,4.91
2024-07-26,female,40대,파워에이드,8.42
2024-07-26,female,40대,토레타,3.72
2024-07-26,female,40대,링티,62.83
2024-07-27,female,40대,포카리스웨트,16.59
2024-07-27,female,40대,게토레이,4.07
2024-07-27,female,40대,파워에이드,8.37
2024-07-27,female,40대,토레타,3.11
2024-07-27,female,40대,링티,67.86
2024-07-28,female,40대,포카리스웨트,19.19
2024-07-28,female,40대,게토레이,3.62
2024-07-28,female,40대,파워에이드,9.95
2024-07-28,female,40대,토레타,3.21
2024-07-28,female,40대,링티,64.03
2024-07-29,female,40대,포카리스웨트,20.72
2024-07-29,female,40대,게토레이,4.65
2024-07-29,female,40대,파워에이드,9.56
2024-07-29,female,40대,토레타,3.51
2024-07-29,female,40대,링티,61.55
2024-07-30,female,40대,포카리스웨트,21.7
2024-07-30,female,40대,게토레이,5.44
2024-07-30,female,40대,파워에이드,11.47
2024-07-30,female,40대,토레타,5.09
2024-07-30,female,40대,링티,56.31
2024-07-31,female,40대,포카리스웨트,18.67
2024-07-31,female,40대,게토레이,4.12
2024-07-31,female,40대,파워에이드,13.58
2024-07-31,female,40대,토레타,3.95
2024-07-31,female,40대,링티,59.67
2024-08-01,female,40대,포카리스웨트,18.45
2024-08-01,female,40대,게토레이,4.3
2024-08-01,female,40대,파워에이드,11.45
2024-08-01,female,40대,토레타,4.14
2024-08-01,female,40대,링티,61.66
2024-08-02,female,40대,포카리스웨트,22.74
2024-08-02,female,40대,게토레이,3.88
2024-08-02,female,40대,파워에이드,12.3
2024-08-02,female,40대,토레타,3.49
2024-08-02,female,40대,링티,57.59
2024-08-03,female,40대,포카리스웨트,15.15
2024-08-03,female,40대,게토레이,3.39
2024-08-03,female,40대,파워에이드,8.59
2024-08-03,female,40대,토레타,2.64
2024-08-03,female,40대,링티,70.24
2024-08-04,female,40대,포카리스웨트,19.61
2024-08-04,female,40대,게토레이,4.17
2024-08-04,female,40대,파워에이드,11.58
2024-08-04,female,40대,토레타,3.43
2024-08-04,female,40대,링티,61.21
2024-08-05,female,40대,포카리스웨트,19.39
2024-08-05,female,40대,게토레이,4.32
2024-08-05,female,40대,파워에이드,9.71
2024-08-05,female,40대,토레타,4.66
2024-08-05,female,40대,링티,61.92
2024-08-06,female,40대,포카리스웨트,23.13
2024-08-06,female,40대,게토레이,4.68
2024-08-06,female,40대,파워에이드,11.03
2024-08-06,female,40대,토레타,4.53
2024-08-06,female,40대,링티,56.63
2024-08-07,female,40대,포카리스웨트,22.47
2024-08-07,female,40대,게토레이,4.84
2024-08-07,female,40대,파워에이드,9.24
2024-08-07,female,40대,토레타,3.62
2024-08-07,female,40대,링티,59.83
2024-08-08,female,40대,포카리스웨트,19.95
2024-08-08,female,40대,게토레이,4.21
2024-08-08,female,40대,파워에이드,8.28
2024-08-08,female,40대,토레타,3.76
2024-08-08,female,40대,링티,63.8
2024-08-09,female,40대,포카리스웨트,20.77
2024-08-09,female,40대,게토레이,4.95
2024-08-09,female,40대,파워에이드,10.96
2024-08-09,female,40대,토레타,4.75
2024-08-09,female,40대,링티,58.56
2024-08-10,female,40대,포카리스웨트,20.97
2024-08-10,female,40대,게토레이,4.39
2024-08-10,female,40대,파워에이드,9.66
2024-08-10,female,40대,토레타,4.96
2024-08-10,female,40대,링티,60.02
2024-08-11,female,40대,포카리스웨트,20.96
2024-08-11,female,40대,게토레이,3.93
2024-08-11,female,40대,파워에이드,8.98
2024-08-11,female,40대,토레타,4.61
2024-08-11,female,40대,링티,61.52
2024-08-12,female,40대,포카리스웨트,24.38
2024-08-12,female,40대,게토레이,5.48
2024-08-12,female,40대,파워에이드,10.76
2024-08-12,female,40대,토레타,4.94
2024-08-12,female,40대,링티,54.44
2024-08-13,female,40대,포카리스웨트,24.34
2024-08-13,female,40대,게토레이,4.67
2024-08-13,female,40대,파워에이드,8.81
2024-08-13,female,40대,토레타,5.21
2024-08-13,female,40대,링티,56.96
2024-08-14,female,40대,포카리스웨트,21.71
2024-08-14,female,40대,게토레이,4.72
2024-08-14,female,40대,파워에이드,8.55
2024-08-14,female,40대,토레타,4.5
2024-08-14,female,40대,링티,60.52
2024-08-15,female,40대,포카리스웨트,21.76
2024-08-15,female,40대,게토레이,5.86
2024-08-15,female,40대,파워에이드,10.09
2024-08-15,female,40대,토레타,3.83
2024-08-15,female,40대,링티,58.46
2024-08-16,female,40대,포카리스웨트,17.12
2024-08-16,female,40대,게토레이,3.65
2024-08-16,female,40대,파워에이드,6.39
2024-08-16,female,40대,토레타,3.56
2024-08-16,female,40대,링티,69.28
2024-08-17,female,40대,포카리스웨트,14.88
2024-08-17,female,40대,게토레이,3.24
2024-08-17,female,40대,파워에이드,6.53
2024-08-17,female,40대,토레타,3.16
2024-08-17,female,40대,링티,72.19
2024-08-18,female,40대,포카리스웨트,18.66
2024-08-18,female,40대,게토레이,4.78
2024-08-18,female,40대,파워에이드,7.37
2024-08-18,female,40대,토레타,3.66
2024-08-18,female,40대,링티,65.54
2024-08-19,female,40대,포카리스웨트,22.41
2024-08-19,female,40대,게토레이,4.06
2024-08-19,female,40대,파워에이드,9.13
2024-08-19,female,40대,토레타,4.61
2024-08-19,female,40대,링티,59.79
2024-08-20,female,40대,포카리스웨트,26.84
2024-08-20,female,40대,게토레이,5.07
2024-08-20,female,40대,파워에이드,9.5
2024-08-20,female,40대,토레타,3.36
2024-08-20,female,40대,링티,55.24
2024-08-21,female,40대,포카리스웨트,27.55
2024-08-21,female,40대,게토레이,4.68
2024-08-21,female,40대,파워에이드,8.94
2024-08-21,female,40대,토레타,5.35
2024-08-21,female,40대,링티,53.48
2024-08-22,female,40대,포카리스웨트,23.15
2024-08-22,female,40대,게토레이,4.41
2024-08-22,female,40대,파워에이드,9.76
2024-08-22,female,40대,토레타,5.47
2024-08-22,female,40대,링티,57.22
2024-08-23,female,40대,포카리스웨트,24.32
2024-08-23,female,40대,게토레이,4.56
2024-08-23,female,40대,파워에이드,8.36
2024-08-23,female,40대,토레타,4.81
2024-08-23,female,40대,링티,57.95
2024-08-24,female,40대,포카리스웨트,24.07
2024-08-24,female,40대,게토레이,5.3
2024-08-24,female,40대,파워에이드,9.38
2024-08-24,female,40대,토레타,4.49
2024-08-24,female,40대,링티,56.76
2024-08-25,female,40대,포카리스웨트,20.11
2024-08-25,female,40대,게토레이,5.22
2024-08-25,female,40대,파워에이드,8.92
2024-08-25,female,40대,토레타,4.74
2024-08-25,female,40대,링티,61.02
2024-08-26,female,40대,포카리스웨트,21.57
2024-08-26,female,40대,게토레이,3.98
2024-08-26,female,40대,파워에이드,8.82
2024-08-26,female,40대,토레타,5.29
2024-08-26,female,40대,링티,60.33
2024-08-27,female,40대,포카리스웨트,23.73
2024-08-27,female,40대,게토레이,3.55
2024-08-27,female,40대,파워에이드,11.38
2024-08-27,female,40대,토레타,4.89
2024-08-27,female,40대,링티,56.45
2024-08-28,female,40대,포카리스웨트,23.38
2024-08-28,female,40대,게토레이,5.48
2024-08-28,female,40대,파워에이드,10.83
2024-08-28,female,40대,토레타,4.9
2024-08-28,female,40대,링티,55.41
2024-08-29,female,40대,포카리스웨트,20.67
2024-08-29,female,40대,게토레이,3.92
2024-08-29,female,40대,파워에이드,8.97
2024-08-29,female,40대,토레타,4.67
2024-08-29,female,40대,링티,61.77
2024-08-30,female,40대,포카리스웨트,19.59
2024-08-30,female,40대,게토레이,3.82
2024-08-30,female,40대,파워에이드,7.47
2024-08-30,female,40대,토레타,4.06
